ClaimID,CustomerID,PolicyID,ClaimAmount,ClaimDate,ClaimStatus,HospitalOrGarage
CL004462,C02740,P0113,971679,2026-02-26,Approved,TVS Garage
CL004463,C01670,P0398,622465,2026-02-12,Submitted,XYZ Garage
CL004464,C00001,P0487,1030158,2026-05-16,Approved,NA
CL004465,C03424,P0077,425448,2026-01-16,Submitted,NA
CL004466,C03096,P0058,738394,2026-01-15,Rejected,Apollo Hospital
CL004467,C00414,P0222,835832,2026-02-01,Rejected,XYZ Garage
CL004468,C00448,P0113,910042,2026-04-28,Approved,TVS Garage
CL004469,C04721,P0031,565541,2026-01-31,Approved,ABC Motors
CL004470,C04704,P0328,985154,2026-04-24,Submitted,ABC Motors
CL004471,C01661,P0054,598886,2026-04-16,Rejected,Apollo Hospital
CL004472,C04651,P0477,813106,2026-01-13,Submitted,ABC Motors
CL004473,C02222,P0316,882204,2026-01-18,Approved,Aster Hospital
CL004474,C04957,P0442,1073214,2026-02-26,Approved,XYZ Garage
CL004475,C04015,P0278,1085387,2026-03-21,Submitted,ABC Motors
CL004476,C03706,P0435,1182085,2026-05-19,Submitted,XYZ Garage
CL004477,C01255,P0132,455654,2026-04-27,Rejected,XYZ Garage
CL004478,C03304,P0272,822472,2026-05-18,Submitted,ABC Motors
CL004479,C01450,P0229,532912,2026-05-09,Approved,NA
CL004480,C01920,P0007,75983,2026-05-26,Submitted,ABC Motors
CL004481,C00531,P0461,681427,2026-03-07,Rejected,TVS Garage
CL004482,C04837,P0182,34460,2026-01-30,Approved,Aster Hospital
CL004483,C03152,P0232,318482,2026-01-23,Approved,TVS Garage
CL004484,C03129,P0229,1095467,2026-01-17,Rejected,Apollo Hospital
CL004485,C04389,P0082,1122367,2026-02-16,Rejected,ABC Motors
CL004486,C02528,P0481,250604,2026-03-03,Rejected,Apollo Hospital
CL004487,C03442,P0406,684781,2026-01-15,Submitted,TVS Garage
CL004488,C01374,P0340,455276,2026-01-28,Rejected,XYZ Garage
CL004489,C03345,P0328,495529,2026-05-01,Submitted,Apollo Hospital
CL004490,C01825,P0061,132564,2026-04-04,Approved,XYZ Garage
CL004491,C00611,P0364,507061,2026-04-08,Submitted,Apollo Hospital
CL004492,C00216,P0142,923952,2026-01-13,Rejected,ABC Motors
CL004493,C02501,P0145,549865,2026-01-16,Rejected,NA
CL004494,C04476,P0034,690143,2026-01-26,Submitted,Aster Hospital
CL004495,C02089,P0465,327555,2026-05-07,Submitted,XYZ Garage
CL004496,C00763,P0444,153346,2026-02-11,Rejected,XYZ Garage
CL004497,C04887,P0028,45268,2026-05-09,Rejected,NA
CL004498,C00410,P0328,887562,2026-05-14,Approved,TVS Garage
CL004499,C02526,P0441,170282,2026-04-20,Submitted,ABC Motors
CL004500,C03185,P0050,216642,2026-05-03,Rejected,NA
CL004501,C01247,P0428,584650,2026-02-11,Approved,ABC Motors
CL004502,C03841,P0026,1169365,2026-01-08,Rejected,NA
CL004503,C04251,P0381,723761,2026-05-22,Approved,TVS Garage
CL004504,C00096,P0131,1006835,2026-05-05,Submitted,NA
CL004505,C04829,P0500,676908,2026-05-04,Approved,TVS Garage
CL004506,C00056,P0018,484336,2026-01-16,Approved,Apollo Hospital
CL004507,C02995,P0034,1091362,2026-04-16,Approved,ABC Motors
CL004508,C02848,P0302,1172020,2026-04-22,Approved,Aster Hospital
CL004509,C02541,P0313,638008,2026-04-30,Rejected,TVS Garage
CL004510,C00824,P0313,568239,2026-05-31,Rejected,XYZ Garage
CL004511,C01736,P0093,762049,2026-01-20,Submitted,XYZ Garage
CL004512,C00311,P0043,22018,2026-02-04,Rejected,Aster Hospital
CL004513,C01739,P0135,281794,2026-02-07,Rejected,ABC Motors
CL004514,C03879,P0029,1115644,2026-03-25,Submitted,TVS Garage
CL004515,C01356,P0217,1062482,2026-02-14,Approved,XYZ Garage
CL004516,C02953,P0380,778479,2026-03-09,Approved,NA
CL004517,C02280,P0132,1129704,2026-02-16,Approved,Aster Hospital
CL004518,C04282,P0325,9773,2026-01-31,Approved,TVS Garage
CL004519,C02777,P0245,851185,2026-03-12,Approved,NA
CL004520,C03037,P0446,216290,2026-02-23,Submitted,XYZ Garage
CL004521,C02970,P0189,521971,2026-02-10,Approved,ABC Motors
CL004522,C02963,P0008,1058468,2026-02-25,Submitted,ABC Motors
CL004523,C01985,P0061,971657,2026-03-23,Approved,TVS Garage
CL004524,C01226,P0349,463139,2026-02-07,Rejected,Aster Hospital
CL004525,C02058,P0358,304552,2026-01-25,Submitted,Aster Hospital
CL004526,C04661,P0179,1012987,2026-05-28,Rejected,TVS Garage
CL004527,C03582,P0085,1158015,2026-01-02,Rejected,Aster Hospital
CL004528,C01825,P0192,40856,2026-01-04,Rejected,NA
CL004529,C02122,P0439,684033,2026-03-25,Submitted,XYZ Garage
CL004530,C00363,P0458,640253,2026-05-13,Approved,XYZ Garage
CL004531,C02398,P0022,998941,2026-05-19,Approved,XYZ Garage
CL004532,C03106,P0096,767119,2026-03-30,Submitted,ABC Motors
CL004533,C01473,P0296,397937,2026-04-26,Approved,ABC Motors
CL004534,C01289,P0323,758494,2026-05-10,Rejected,NA
CL004535,C01783,P0195,41830,2026-05-15,Approved,TVS Garage
CL004536,C02885,P0276,279876,2026-02-04,Rejected,Aster Hospital
CL004537,C01662,P0480,174423,2026-04-15,Rejected,TVS Garage
CL004538,C00165,P0033,177909,2026-04-05,Approved,Aster Hospital
CL004539,C03681,P0383,52286,2026-02-25,Rejected,Apollo Hospital
CL004540,C02340,P0480,931775,2026-05-03,Rejected,ABC Motors
CL004541,C04464,P0261,884802,2026-02-24,Submitted,ABC Motors
CL004542,C00736,P0122,922867,2026-05-31,Submitted,ABC Motors
CL004543,C00065,P0269,66063,2026-03-27,Approved,XYZ Garage
CL004544,C01510,P0277,1156020,2026-01-20,Approved,NA
CL004545,C01230,P0336,468673,2026-04-10,Rejected,ABC Motors
CL004546,C02980,P0433,410475,2026-05-05,Rejected,TVS Garage
CL004547,C02361,P0171,239598,2026-02-10,Submitted,TVS Garage
CL004548,C03142,P0080,355486,2026-02-09,Approved,XYZ Garage
CL004549,C01684,P0402,589518,2026-04-15,Rejected,NA
CL004550,C02203,P0410,276797,2026-05-31,Submitted,NA
CL004551,C03168,P0063,440770,2026-05-13,Approved,ABC Motors
CL004552,C00616,P0287,789701,2026-01-12,Submitted,ABC Motors
CL004553,C04672,P0304,425501,2026-03-09,Rejected,Apollo Hospital
CL004554,C00303,P0487,807008,2026-05-16,Approved,XYZ Garage
CL004555,C01245,P0316,296466,2026-01-19,Rejected,Aster Hospital
CL004556,C04770,P0265,793120,2026-01-04,Rejected,NA
CL004557,C01520,P0249,1063937,2026-04-06,Submitted,ABC Motors
CL004558,C00867,P0385,121026,2026-03-04,Rejected,NA
CL004559,C01562,P0325,27144,2026-04-03,Rejected,XYZ Garage
CL004560,C02729,P0334,871669,2026-02-15,Rejected,NA
CL004561,C00284,P0352,804879,2026-03-18,Approved,Aster Hospital
CL004562,C01756,P0164,353554,2026-05-21,Submitted,XYZ Garage
CL004563,C04772,P0346,4504,2026-05-21,Submitted,XYZ Garage
CL004564,C03143,P0391,66121,2026-05-15,Approved,Apollo Hospital
CL004565,C00030,P0236,209587,2026-03-14,Submitted,NA
CL004566,C01429,P0469,429526,2026-04-13,Approved,Aster Hospital
CL004567,C03392,P0262,62541,2026-05-10,Submitted,TVS Garage
CL004568,C04575,P0340,1061296,2026-03-15,Rejected,TVS Garage
CL004569,C01716,P0411,1024356,2026-02-04,Approved,Aster Hospital
CL004570,C01424,P0221,1037729,2026-05-07,Rejected,Aster Hospital
CL004571,C04580,P0401,470033,2026-01-19,Submitted,XYZ Garage
CL004572,C00622,P0351,1058598,2026-01-15,Rejected,Aster Hospital
CL004573,C04199,P0457,623935,2026-03-03,Approved,XYZ Garage
CL004574,C03842,P0292,1024854,2026-03-26,Rejected,XYZ Garage
CL004575,C02142,P0091,246880,2026-05-23,Approved,XYZ Garage
CL004576,C00270,P0034,1103282,2026-05-01,Rejected,ABC Motors
CL004577,C01361,P0307,192881,2026-02-28,Approved,Apollo Hospital
CL004578,C01307,P0494,811437,2026-04-02,Submitted,NA
CL004579,C03611,P0159,813957,2026-01-02,Approved,Apollo Hospital
CL004580,C01075,P0352,446668,2026-01-28,Approved,Apollo Hospital
CL004581,C04009,P0271,238663,2026-04-25,Approved,TVS Garage
CL004582,C01456,P0361,513749,2026-02-05,Rejected,TVS Garage
CL004583,C04309,P0279,1157383,2026-01-24,Approved,XYZ Garage
CL004584,C02601,P0313,350715,2026-01-07,Rejected,Aster Hospital
CL004585,C00200,P0439,549850,2026-01-30,Rejected,TVS Garage
CL004586,C01068,P0444,952116,2026-02-12,Rejected,Apollo Hospital
CL004587,C04533,P0455,1188886,2026-01-27,Approved,XYZ Garage
CL004588,C02820,P0116,204138,2026-01-11,Approved,Apollo Hospital
CL004589,C03766,P0309,380316,2026-03-24,Approved,Aster Hospital
CL004590,C03252,P0445,357300,2026-02-09,Approved,XYZ Garage
CL004591,C00148,P0039,452577,2026-04-25,Approved,Aster Hospital
CL004592,C00245,P0436,1187327,2026-05-24,Approved,XYZ Garage
CL004593,C02554,P0003,157760,2026-03-12,Rejected,XYZ Garage
CL004594,C03175,P0043,496390,2026-04-14,Approved,ABC Motors
CL004595,C04058,P0074,1030549,2026-02-10,Approved,NA
CL004596,C02313,P0187,102849,2026-05-27,Submitted,Apollo Hospital
CL004597,C03555,P0377,430281,2026-03-31,Approved,Aster Hospital
CL004598,C01695,P0186,58089,2026-01-29,Rejected,NA
CL004599,C01536,P0216,277922,2026-03-25,Approved,Apollo Hospital
CL004600,C02559,P0432,571647,2026-04-07,Approved,ABC Motors
CL004601,C02001,P0019,762656,2026-01-20,Submitted,TVS Garage
CL004602,C00824,P0106,465181,2026-02-02,Approved,XYZ Garage
CL004603,C03243,P0227,426752,2026-01-15,Submitted,Aster Hospital
CL004604,C02404,P0500,1252,2026-05-03,Rejected,Apollo Hospital
CL004605,C01651,P0174,1190217,2026-04-18,Rejected,TVS Garage
CL004606,C01957,P0122,1182671,2026-01-13,Approved,ABC Motors
CL004607,C01846,P0339,1086230,2026-04-03,Rejected,TVS Garage
CL004608,C01644,P0114,213188,2026-05-31,Rejected,XYZ Garage
CL004609,C00160,P0360,25461,2026-01-08,Submitted,TVS Garage
CL004610,C00836,P0201,297983,2026-04-07,Rejected,TVS Garage
CL004611,C00359,P0048,651285,2026-04-21,Submitted,Aster Hospital
CL004612,C00994,P0138,821675,2026-04-03,Approved,Apollo Hospital
CL004613,C01845,P0296,537187,2026-04-05,Rejected,XYZ Garage
CL004614,C02380,P0199,604087,2026-02-11,Approved,Apollo Hospital
CL004615,C04113,P0055,45578,2026-02-05,Approved,Aster Hospital
CL004616,C00018,P0049,788065,2026-03-31,Approved,XYZ Garage
CL004617,C04279,P0281,15608,2026-04-14,Submitted,Apollo Hospital
CL004618,C04865,P0058,1021482,2026-03-31,Approved,ABC Motors
CL004619,C02815,P0062,339724,2026-04-10,Rejected,ABC Motors
CL004620,C02903,P0411,44827,2026-03-13,Rejected,Apollo Hospital
CL004621,C03207,P0332,335474,2026-02-07,Submitted,NA
CL004622,C04221,P0322,596117,2026-02-20,Submitted,XYZ Garage
CL004623,C03534,P0178,892239,2026-05-18,Submitted,NA
CL004624,C04572,P0426,1047556,2026-02-12,Approved,Aster Hospital
CL004625,C00029,P0132,1166407,2026-05-05,Approved,Apollo Hospital
CL004626,C01863,P0197,712688,2026-02-28,Rejected,ABC Motors
CL004627,C03086,P0386,620402,2026-01-23,Rejected,TVS Garage
CL004628,C01169,P0370,984596,2026-01-30,Submitted,XYZ Garage
CL004629,C03587,P0481,620570,2026-03-28,Approved,Apollo Hospital
CL004630,C02430,P0187,773177,2026-04-01,Approved,XYZ Garage
CL004631,C00418,P0026,305396,2026-01-05,Rejected,NA
CL004632,C04774,P0180,640652,2026-05-01,Approved,TVS Garage
CL004633,C03480,P0467,534256,2026-02-04,Rejected,NA
CL004634,C01139,P0304,534109,2026-02-22,Rejected,NA
CL004635,C00761,P0020,53019,2026-05-25,Submitted,Aster Hospital
CL004636,C02139,P0166,119880,2026-05-14,Approved,TVS Garage
CL004637,C03528,P0341,624121,2026-04-24,Approved,Aster Hospital
CL004638,C01623,P0215,13647,2026-04-23,Rejected,Apollo Hospital
CL004639,C04031,P0031,898354,2026-01-04,Approved,Aster Hospital
CL004640,C02974,P0087,704858,2026-03-24,Approved,NA
CL004641,C00658,P0097,534947,2026-01-24,Rejected,ABC Motors
CL004642,C01528,P0096,1146023,2026-01-08,Submitted,TVS Garage
CL004643,C02451,P0475,146256,2026-05-06,Rejected,TVS Garage
CL004644,C00259,P0050,815466,2026-03-05,Rejected,XYZ Garage
CL004645,C00297,P0180,1153101,2026-03-10,Submitted,Aster Hospital
CL004646,C04536,P0059,935514,2026-02-18,Submitted,Aster Hospital
CL004647,C01731,P0387,852660,2026-01-27,Approved,XYZ Garage
CL004648,C01341,P0411,888692,2026-04-01,Rejected,Apollo Hospital
CL004649,C01120,P0416,128730,2026-04-08,Rejected,ABC Motors
CL004650,C02276,P0370,858301,2026-05-03,Rejected,TVS Garage
CL004651,C03798,P0285,746752,2026-04-08,Approved,TVS Garage
CL004652,C00392,P0285,549370,2026-04-01,Approved,NA
CL004653,C00637,P0333,642105,2026-03-05,Submitted,XYZ Garage
CL004654,C04627,P0080,747968,2026-04-30,Approved,XYZ Garage
CL004655,C04743,P0453,358840,2026-05-12,Rejected,Apollo Hospital
CL004656,C00068,P0074,1093547,2026-03-30,Submitted,TVS Garage
CL004657,C00878,P0129,500997,2026-05-16,Submitted,Aster Hospital
CL004658,C02641,P0350,700532,2026-02-06,Approved,Aster Hospital
CL004659,C01521,P0481,1136617,2026-04-15,Rejected,XYZ Garage
CL004660,C00966,P0275,257240,2026-05-25,Submitted,Apollo Hospital
CL004661,C02859,P0096,1112665,2026-02-22,Submitted,Apollo Hospital
CL004662,C02776,P0100,32694,2026-04-21,Rejected,Aster Hospital
CL004663,C00123,P0376,1136120,2026-02-27,Approved,Aster Hospital
CL004664,C04605,P0462,1106815,2026-03-16,Approved,Apollo Hospital
CL004665,C03529,P0327,996636,2026-04-29,Rejected,XYZ Garage
CL004666,C01166,P0357,137665,2026-05-29,Submitted,Apollo Hospital
CL004667,C00143,P0169,27637,2026-05-06,Approved,XYZ Garage
CL004668,C03754,P0018,743382,2026-05-05,Rejected,TVS Garage
CL004669,C02854,P0480,582637,2026-01-07,Rejected,XYZ Garage
CL004670,C00954,P0456,649870,2026-03-05,Submitted,ABC Motors
CL004671,C03556,P0242,435655,2026-05-22,Submitted,TVS Garage
CL004672,C02013,P0060,666694,2026-04-06,Rejected,ABC Motors
CL004673,C03479,P0312,660478,2026-04-29,Submitted,Aster Hospital
CL004674,C04614,P0194,378605,2026-04-15,Approved,Aster Hospital
CL004675,C03899,P0112,352061,2026-03-09,Approved,ABC Motors
CL004676,C00352,P0098,166353,2026-05-27,Submitted,Apollo Hospital
CL004677,C02675,P0210,851394,2026-03-24,Submitted,Apollo Hospital
CL004678,C02176,P0033,490839,2026-03-20,Approved,Apollo Hospital
CL004679,C03673,P0204,1088086,2026-03-01,Approved,XYZ Garage
CL004680,C04154,P0228,807670,2026-05-21,Approved,NA
CL004681,C03535,P0018,743858,2026-01-23,Submitted,Apollo Hospital
CL004682,C03857,P0406,16589,2026-02-10,Submitted,TVS Garage
CL004683,C01525,P0444,499583,2026-04-20,Submitted,Aster Hospital
CL004684,C03617,P0129,451931,2026-04-29,Approved,XYZ Garage
CL004685,C00371,P0035,457874,2026-01-20,Submitted,TVS Garage
CL004686,C01580,P0148,158435,2026-02-18,Rejected,NA
CL004687,C03945,P0367,251231,2026-04-22,Submitted,XYZ Garage
CL004688,C01171,P0212,261749,2026-01-17,Approved,NA
CL004689,C02351,P0237,801592,2026-02-13,Approved,ABC Motors
CL004690,C01680,P0131,968339,2026-05-18,Rejected,Aster Hospital
CL004691,C02817,P0160,254843,2026-03-13,Rejected,TVS Garage
CL004692,C03421,P0446,641300,2026-04-26,Approved,Apollo Hospital
CL004693,C00801,P0399,832368,2026-05-12,Submitted,TVS Garage
CL004694,C04854,P0091,849350,2026-04-14,Approved,ABC Motors
CL004695,C00155,P0008,1144865,2026-05-14,Submitted,TVS Garage
CL004696,C01832,P0281,408569,2026-01-12,Approved,TVS Garage
CL004697,C04482,P0342,768365,2026-05-02,Submitted,NA
CL004698,C00853,P0208,784333,2026-04-21,Approved,XYZ Garage
CL004699,C04338,P0496,100068,2026-03-09,Approved,XYZ Garage
CL004700,C00310,P0385,273334,2026-03-14,Rejected,ABC Motors
CL004701,C01513,P0285,1105902,2026-02-13,Rejected,Apollo Hospital
CL004702,C03829,P0106,551088,2026-04-07,Approved,XYZ Garage
CL004703,C03748,P0112,911017,2026-02-21,Approved,TVS Garage
CL004704,C04621,P0100,197479,2026-05-13,Approved,Aster Hospital
CL004705,C03699,P0467,281381,2026-02-08,Submitted,NA
CL004706,C01651,P0267,15499,2026-03-20,Rejected,Apollo Hospital
CL004707,C01878,P0002,1101285,2026-02-28,Rejected,XYZ Garage
CL004708,C00918,P0336,170675,2026-04-13,Rejected,ABC Motors
CL004709,C03379,P0131,388808,2026-05-03,Approved,XYZ Garage
CL004710,C03336,P0285,201822,2026-02-22,Approved,NA
CL004711,C03892,P0333,276761,2026-02-11,Submitted,ABC Motors
CL004712,C04575,P0053,1171768,2026-01-20,Rejected,TVS Garage
CL004713,C01701,P0338,389818,2026-04-04,Submitted,XYZ Garage
CL004714,C04383,P0128,72677,2026-02-14,Approved,Aster Hospital
CL004715,C03257,P0250,134084,2026-04-15,Approved,NA
CL004716,C01954,P0126,1057247,2026-03-21,Approved,NA
CL004717,C03880,P0389,1093834,2026-04-27,Rejected,Apollo Hospital
CL004718,C01266,P0262,1035141,2026-03-21,Submitted,Apollo Hospital
CL004719,C03868,P0082,868460,2026-03-06,Submitted,XYZ Garage
CL004720,C00582,P0002,710892,2026-01-08,Approved,XYZ Garage
CL004721,C00722,P0214,1009252,2026-05-18,Approved,Aster Hospital
CL004722,C04351,P0262,511335,2026-04-24,Submitted,NA
CL004723,C01814,P0309,1133560,2026-03-26,Submitted,XYZ Garage
CL004724,C01830,P0483,122348,2026-05-23,Approved,Aster Hospital
CL004725,C03671,P0331,1085002,2026-01-25,Rejected,ABC Motors
CL004726,C04688,P0179,525136,2026-03-23,Approved,ABC Motors
CL004727,C04834,P0265,312730,2026-03-04,Approved,Apollo Hospital
CL004728,C03594,P0086,631219,2026-05-11,Rejected,Apollo Hospital
CL004729,C00701,P0175,906581,2026-02-10,Approved,Apollo Hospital
CL004730,C03186,P0256,1159761,2026-01-08,Approved,NA
CL004731,C04719,P0144,809905,2026-05-06,Approved,Apollo Hospital
CL004732,C02269,P0361,163445,2026-02-08,Submitted,Apollo Hospital
CL004733,C02092,P0151,918552,2026-01-27,Approved,Apollo Hospital
CL004734,C04603,P0104,881444,2026-02-02,Rejected,XYZ Garage
CL004735,C03658,P0158,1057526,2026-03-26,Rejected,Aster Hospital
CL004736,C01754,P0418,941937,2026-05-20,Submitted,XYZ Garage
CL004737,C03488,P0360,148270,2026-05-03,Approved,Aster Hospital
CL004738,C03704,P0236,855018,2026-01-07,Submitted,ABC Motors
CL004739,C01543,P0313,696887,2026-01-17,Submitted,Aster Hospital
CL004740,C03340,P0286,1194302,2026-05-30,Approved,ABC Motors
CL004741,C02947,P0396,996135,2026-03-16,Approved,NA
CL004742,C03383,P0304,1151875,2026-03-06,Submitted,Aster Hospital
CL004743,C03402,P0208,512041,2026-03-05,Rejected,NA
CL004744,C03044,P0214,180563,2026-05-10,Rejected,TVS Garage
CL004745,C01814,P0176,1011517,2026-04-26,Rejected,NA
CL004746,C04063,P0456,1101125,2026-04-03,Submitted,Aster Hospital
CL004747,C04993,P0142,712351,2026-05-10,Approved,ABC Motors
CL004748,C00604,P0275,1076963,2026-02-19,Rejected,TVS Garage
CL004749,C02557,P0278,1187088,2026-02-12,Approved,XYZ Garage
CL004750,C03092,P0020,592497,2026-02-03,Rejected,TVS Garage
CL004751,C02658,P0003,383552,2026-03-31,Rejected,ABC Motors
CL004752,C00510,P0080,253795,2026-05-03,Submitted,Aster Hospital
CL004753,C02727,P0405,1165739,2026-05-20,Approved,ABC Motors
CL004754,C00889,P0371,8062,2026-03-01,Rejected,NA
CL004755,C03368,P0107,340420,2026-05-31,Rejected,Apollo Hospital
CL004756,C01826,P0428,1066202,2026-01-08,Rejected,Aster Hospital
CL004757,C04022,P0131,189800,2026-02-10,Rejected,XYZ Garage
CL004758,C04497,P0481,21147,2026-05-12,Submitted,ABC Motors
CL004759,C02612,P0164,252917,2026-01-04,Submitted,ABC Motors
CL004760,C00833,P0315,970970,2026-01-01,Rejected,NA
CL004761,C04116,P0106,434323,2026-01-21,Approved,Aster Hospital
CL004762,C02491,P0017,350108,2026-05-01,Rejected,XYZ Garage
CL004763,C02384,P0093,753805,2026-01-11,Approved,ABC Motors
CL004764,C03060,P0230,765288,2026-04-04,Rejected,ABC Motors
CL004765,C02469,P0267,793779,2026-02-24,Submitted,Aster Hospital
CL004766,C04549,P0037,23555,2026-05-07,Submitted,NA
CL004767,C00027,P0402,715879,2026-04-11,Approved,TVS Garage
CL004768,C02577,P0246,441780,2026-05-14,Submitted,NA
CL004769,C02326,P0060,107521,2026-05-27,Rejected,Apollo Hospital
CL004770,C00235,P0383,906110,2026-04-08,Approved,ABC Motors
CL004771,C00548,P0338,720055,2026-02-19,Approved,ABC Motors
CL004772,C03101,P0208,44718,2026-02-12,Rejected,TVS Garage
CL004773,C03069,P0193,972028,2026-01-24,Submitted,Apollo Hospital
CL004774,C02404,P0110,483645,2026-04-10,Submitted,ABC Motors
CL004775,C02689,P0235,698092,2026-04-03,Rejected,ABC Motors
CL004776,C00137,P0197,1168263,2026-02-18,Rejected,Aster Hospital
CL004777,C03424,P0011,782654,2026-02-19,Approved,XYZ Garage
CL004778,C04478,P0081,651737,2026-05-31,Rejected,XYZ Garage
CL004779,C03279,P0194,106233,2026-05-20,Submitted,NA
CL004780,C00945,P0264,978802,2026-03-23,Submitted,XYZ Garage
CL004781,C00297,P0148,227449,2026-03-16,Submitted,Apollo Hospital
CL004782,C01581,P0215,468784,2026-03-20,Submitted,ABC Motors
CL004783,C02131,P0171,221826,2026-02-05,Submitted,ABC Motors
CL004784,C00991,P0465,1183281,2026-03-03,Rejected,XYZ Garage
CL004785,C00464,P0444,346433,2026-02-10,Submitted,NA
CL004786,C04976,P0107,47179,2026-03-16,Rejected,Aster Hospital
CL004787,C00575,P0352,343518,2026-01-22,Approved,TVS Garage
CL004788,C02651,P0170,922753,2026-01-08,Approved,ABC Motors
CL004789,C01520,P0176,842115,2026-04-10,Submitted,ABC Motors
CL004790,C01075,P0481,524326,2026-01-15,Rejected,NA
CL004791,C01719,P0482,879911,2026-03-31,Rejected,XYZ Garage
CL004792,C01623,P0227,155562,2026-04-05,Approved,Apollo Hospital
CL004793,C02334,P0051,496228,2026-04-13,Rejected,ABC Motors
CL004794,C03959,P0489,797174,2026-05-05,Submitted,TVS Garage
CL004795,C04752,P0337,424052,2026-02-02,Submitted,Aster Hospital
CL004796,C02223,P0446,804273,2026-05-03,Approved,ABC Motors
CL004797,C00652,P0302,885318,2026-05-01,Rejected,TVS Garage
CL004798,C03700,P0299,249030,2026-02-03,Approved,XYZ Garage
CL004799,C02505,P0172,554589,2026-01-07,Approved,XYZ Garage
CL004800,C02276,P0462,626242,2026-02-22,Submitted,NA
CL004801,C04329,P0071,791768,2026-05-31,Rejected,ABC Motors
CL004802,C04682,P0143,254927,2026-03-02,Submitted,ABC Motors
CL004803,C03170,P0250,566258,2026-05-20,Submitted,ABC Motors
CL004804,C04147,P0310,820667,2026-01-03,Submitted,ABC Motors
CL004805,C04246,P0218,487424,2026-05-25,Approved,TVS Garage
